Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN35,OUT045,544.2701098077523
FDX25,OUT049,2934.9728454890137
DRD49,OUT049,3732.1519340402738
FDE21,OUT019,-13.683421245528734
FDN44,OUT035,2669.4926036165707
DRC01,OUT049,882.841863519614
NCK30,OUT046,3995.0892478606984
FDU39,OUT013,1009.4635887239565
FDB49,OUT013,1681.5848585852946
FDS12,OUT045,1923.8670882817241
FDR57,OUT018,2272.5541324891383
FDX22,OUT027,4806.345689234717
FDC60,OUT013,1526.7536860818655
NCE42,OUT049,3703.4027755177667
NCK42,OUT049,3454.2420370038017
DRE01,OUT017,3922.3487157041236
FDE57,OUT018,2021.0855654972984
DRK59,OUT019,1834.7124458660546
FDB10,OUT027,5162.993575562054
FDQ25,OUT046,2890.7439754628576
FDY26,OUT017,3482.645146830895
FDG28,OUT049,3922.695210073958
FDM14,OUT049,1838.050330976359
NCH29,OUT049,1615.615249604205
FDD48,OUT049,1909.2926437783462
FDC17,OUT045,3259.064645670689
DRH49,OUT027,2781.057502728305
FDN44,OUT018,2320.439481210371
FDC29,OUT045,1801.5720225645491
DRK01,OUT019,-416.40887362184003
FDD48,OUT017,1956.7954862427578
FDB59,OUT013,3160.0416698170884
FDY45,OUT010,2084.4665438253433
FDX60,OUT035,1363.8475744732423
FDT09,OUT010,246.4272394541913
DRB24,OUT018,2159.9458258235245
FDL13,OUT035,3818.048976753402
FDN16,OUT035,1768.6388198733039
FDK57,OUT013,1962.9484031932516
FDO22,OUT027,2804.755905319558
FDC57,OUT010,1243.1207631814323
FDZ13,OUT027,2320.4581919000047
FDW27,OUT013,2521.113788746399
FDX10,OUT049,732.2177105884475
FDY08,OUT018,2012.0152926784795
FDA49,OUT017,1530.6467045381578
FDC32,OUT018,1269.7406281542062
FDO04,OUT035,938.7114527895319
NCZ54,OUT013,2541.145234562442
FDY40,OUT045,774.4214943226252
FDW36,OUT045,1672.6665713217808
FDE11,OUT017,3102.83331877242
DRE37,OUT045,2903.5331234656333
NCK19,OUT017,3177.717429393844
FDT19,OUT035,2930.7606925697473
FDE56,OUT045,998.3470210594242
FDZ57,OUT010,160.72295863607724
FDB35,OUT035,1675.5704424971918
FDF09,OUT010,-1248.3680850221135
FDO34,OUT046,2731.2061645464564
FDA55,OUT046,3687.2605629424215
NCM18,OUT035,1058.0750906471076
FDJ20,OUT019,123.82377794080821
DRQ35,OUT019,126.13548652056488
FDG02,OUT013,3141.5295114421024
NCU29,OUT018,2036.6434624117537
FDL27,OUT027,2511.597529113744
NCA54,OUT035,2910.4260344322684
FDJ32,OUT035,1163.631976046032
FDB21,OUT019,1907.5360046168644
FDR46,OUT035,2393.510540361909
FDZ32,OUT046,1728.4276726816752
DRF36,OUT017,3132.8228852348693
NCU54,OUT017,3418.6344811245217
NCI31,OUT017,711.2896469159023
DRA59,OUT035,2914.2674849679606
NCC55,OUT045,530.365839127946
FDE44,OUT018,549.3440712166775
NCN26,OUT018,1552.4252486677287
FDC11,OUT049,1482.4769162294397
FDV24,OUT035,2504.0194788178633
FDR40,OUT019,-657.955148598674
NCQ17,OUT049,2538.674469744612
FDC46,OUT045,2849.2952601490397
NCM18,OUT046,1042.1116263158474
FDK16,OUT046,1575.2049377020594
FDI28,OUT017,1440.8890459086979
FDS11,OUT018,3330.5719023455167
DRD13,OUT046,1096.9165213119268
FDL36,OUT035,1532.7630553171912
FDI27,OUT013,834.7201615108788
FDJ53,OUT019,-57.00824152160203
FDS44,OUT045,3838.8792671912524
FDE28,OUT046,3583.104640669815
FDQ33,OUT018,2122.899759438791
FDB37,OUT017,3966.8952457844716
FDQ31,OUT045,1418.3426523171947
NCQ05,OUT046,2443.7776908492233
FDE10,OUT013,2148.620830776068
FDF38,OUT017,901.2573708744749
FDE50,OUT019,1161.3959857575392
DRG37,OUT010,546.3604928952263
NCH06,OUT049,3932.633920654771
FDY14,OUT045,4074.419807107144
FDO27,OUT017,1694.5945791008708
FDQ19,OUT049,3959.93038146646
FDZ26,OUT019,1813.1912681109534
FDN51,OUT013,4199.535206030501
FDK20,OUT035,2147.5910689618468
FDD40,OUT018,2796.8954222720204
DRI25,OUT018,648.6379053656565
FDH56,OUT017,2077.8314317747427
FDI36,OUT027,4614.621931556496
DRH11,OUT018,664.4835716938978
NCV18,OUT017,1416.3044254829001
DRI01,OUT049,2780.5044660842104
DRE48,OUT049,3159.9619699726027
FDS51,OUT035,1105.9571568448591
FDM38,OUT017,1051.5955716525787
FDB60,OUT027,4526.5034953147115
FDY58,OUT035,3718.070114991933
FDY22,OUT045,2232.421350026678
FDF11,OUT027,5307.284138082454
FDZ51,OUT035,1716.1940249779727
FDQ45,OUT017,3087.084027108067
FDF17,OUT035,3195.0151756949053
NCF31,OUT027,3839.6068323955406
FDA37,OUT013,2112.4080678029422
FDO51,OUT046,847.403380852993
FDF34,OUT013,3223.366438459023
FDD57,OUT018,1317.6509952267807
FDO37,OUT046,3698.938582813076
FDR49,OUT049,890.1460737681482
FDS39,OUT049,2336.5732532270194
FDI48,OUT027,2367.889620543734
DRM35,OUT049,2894.9458506966184
FDV57,OUT035,3014.057421893507
FDZ55,OUT013,2650.415272265105
FDI28,OUT035,1354.6114839788934
FDS21,OUT045,1026.560168927026
FDT34,OUT013,1756.7118499920034
DRI25,OUT035,986.8100850598275
FDT47,OUT010,-305.37802835929324
DRH39,OUT045,1113.7018292397988
NCD54,OUT045,2218.8782215128595
FDU16,OUT027,2845.470933192817
NCW29,OUT045,2013.8535911562503
FDV25,OUT027,4980.790093640331
FDM56,OUT035,1890.676093124057
FDZ04,OUT027,2497.829174334125
FDG59,OUT019,-1227.3061633917096
FDI56,OUT045,1427.9215072660445
FDS33,OUT035,1551.3235776213987
FDC23,OUT049,2884.18422846467
FDT11,OUT049,3064.966699201963
FDG17,OUT045,3835.1079720147245
FDZ44,OUT045,1871.6983777745336
FDJ52,OUT013,2583.0135511409608
DRI23,OUT046,2563.3889854198496
DRE15,OUT010,-669.8346128870617
NCF07,OUT013,1643.4220825615048
NCR29,OUT049,979.622792756345
FDE44,OUT019,-1121.3700947083562
FDT23,OUT035,1444.4703213564208
NCG06,OUT017,4202.63093191036
NCU41,OUT010,1117.060546550012
FDH46,OUT017,1844.289088142381
FDV31,OUT013,2875.175613704283
NCT41,OUT027,3907.536247121083
FDE22,OUT027,4004.4418653082685
FDC26,OUT045,1711.3021773177607
DRF51,OUT017,662.9838169981376
NCY53,OUT019,-92.20076591138786
FDY21,OUT017,3233.2083300615486
FDL27,OUT013,1081.60964731664
FDZ34,OUT049,3158.4980223034945
NCF43,OUT010,356.38648661032494
FDC21,OUT035,1923.7121676071401
FDL26,OUT013,2539.46988319511
FDT25,OUT010,51.07778396210051
NCR30,OUT046,1249.7179654982174
DRL23,OUT019,-169.9123278643092
NCR05,OUT049,3181.0747062531445
NCE19,OUT018,578.1988690593862
FDY07,OUT035,894.1030402287433
FDB10,OUT017,3877.8797667865
FDP57,OUT013,1716.6419508264662
FDU48,OUT019,203.41159102789243
FDH48,OUT035,1483.348080069598
FDO33,OUT035,1936.2222136260534
NCU29,OUT045,2301.882089005303
FDW35,OUT046,779.6547631116264
FDH05,OUT010,1751.9558278459008
FDP26,OUT049,1715.6883828923746
DRG27,OUT035,750.3252251428203
FDQ33,OUT046,2451.4083180968155
FDH20,OUT010,-240.94054569333093
FDV14,OUT046,1464.6901707829966
DRD01,OUT046,976.8791595384828
NCI17,OUT049,1620.6717393002473
FDF39,OUT010,2260.6798981674074
FDX37,OUT046,1694.191155631168
NCX17,OUT035,3782.075023811427
FDN03,OUT013,4054.9175754492753
NCS41,OUT010,986.5460143949604
FDH34,OUT045,2867.7453048058233
NCX53,OUT018,1969.5382208626397
FDY31,OUT046,2449.063440507176
FDD20,OUT017,2211.3644282092428
FDE51,OUT045,698.3059149177425
FDV27,OUT046,1510.7951362687454
FDF16,OUT035,2433.593546954333
FDZ02,OUT049,1619.3790515586734
NCK05,OUT045,959.8463249059569
FDM12,OUT027,4509.268598877548
NCA05,OUT018,2116.0769931832765
FDX33,OUT045,2500.093900410706
FDM25,OUT049,2923.923995631718
FDE41,OUT018,1135.262094196427
FDW14,OUT045,1281.7537453787809
NCD30,OUT046,1567.320770348655
FDB23,OUT010,1755.4008780843142
FDF45,OUT046,1130.3885750428017
FDW20,OUT017,2183.3217477186845
FDF47,OUT045,3478.0834154354234
NCR05,OUT019,1313.6589216449356
DRB01,OUT046,2997.7018822039972
FDE36,OUT013,2702.860625471192
FDU56,OUT049,3012.095720337238
FDB23,OUT049,3694.0714622644446
FDN48,OUT049,1527.8030233556492
FDS43,OUT013,3054.5551886381
NCN05,OUT013,2957.322934361262
NCL53,OUT049,2851.641213525989
FDL56,OUT046,1470.3480719850486
FDH17,OUT018,1306.9681390880578
FDP37,OUT046,2062.351706717076
FDG09,OUT019,1179.221008035005
FDA55,OUT045,3544.6722266619763
FDX31,OUT049,3843.7665503604658
FDJ41,OUT045,4021.8438809572253
DRC24,OUT045,2404.5250953966606
FDQ21,OUT035,2063.7291290797584
NCT54,OUT045,1405.4030575288343
FDH08,OUT049,3738.813655372869
FDY38,OUT018,3403.4059705207765
DRM11,OUT010,2205.807969739457
FDG32,OUT049,3553.433734656399
NCH18,OUT046,3860.033586592952
FDI20,OUT035,3480.038357721656
FDA33,OUT018,2075.79412994576
FDN45,OUT013,3535.6884938209987
FDT45,OUT010,-994.4131846298405
FDR32,OUT035,3790.6408323933574
FDA48,OUT017,3621.4710675068927
FDN23,OUT017,2502.927204915206
NCR18,OUT035,801.6349507269333
FDD45,OUT046,1588.3074023199151
FDI22,OUT018,2985.4242523016146
FDT09,OUT013,2210.325850205336
DRC24,OUT027,3890.162097974855
FDT39,OUT046,2490.243406491063
FDX28,OUT045,1485.278988168182
FDA50,OUT018,1212.9316003862768
FDT33,OUT027,4171.433616724375
FDQ60,OUT049,2016.05930341997
NCM19,OUT018,1508.6589820609806
FDF40,OUT046,3983.582751603506
NCI30,OUT035,3929.3442121513945
FDK34,OUT049,3812.6350927435706
FDA38,OUT027,5204.765986388666
FDT02,OUT045,511.8893077943794
FDC11,OUT017,1565.2808855768963
FDD08,OUT046,769.5941353028466
NCS29,OUT046,4187.859625246143
DRI03,OUT010,872.0935916651651
FDK48,OUT035,1306.1301742935757
FDM52,OUT049,2418.8267542907124
FDP49,OUT035,1096.2370293558051
DRA24,OUT046,2687.7432472688815
NCJ43,OUT049,2770.523325637012
FDE11,OUT045,2903.2842973734078
FDP01,OUT049,2560.444942534261
FDQ59,OUT018,1048.550384829461
FDA43,OUT019,1214.3852270430361
FDL14,OUT017,2684.7080964092165
FDV50,OUT010,63.66002242389368
FDT01,OUT027,4816.3967846326705
NCC42,OUT035,2328.1603464588698
FDO28,OUT046,1927.6500619930011
FDD32,OUT019,-503.1475841884967
FDV45,OUT035,3043.015185516211
NCW17,OUT019,137.9173380011489
NCJ17,OUT027,2807.8682359390805
NCF18,OUT049,3026.376556939562
FDP01,OUT045,2431.2667612894147
FDH24,OUT045,2448.879694754607
FDI38,OUT027,4840.916064584744
FDX03,OUT035,895.8883785159996
FDY28,OUT046,3420.1292389470473
FDN34,OUT018,2478.6693979527918
FDJ02,OUT045,2388.5901931906847
FDW40,OUT019,339.5567974336882
FDX03,OUT017,919.8448138003587
FDE17,OUT027,3893.296333665392
FDT58,OUT046,2698.0642914999044
FDI38,OUT013,3410.249390064957
FDW22,OUT035,3677.312063209072
FDS15,OUT027,3247.1105751685973
NCX06,OUT013,2895.6349940236832
DRK47,OUT035,3738.594725975243
FDC23,OUT027,4320.087245451665
FDM56,OUT010,-160.644114380033
FDP21,OUT046,3112.452984671123
FDP58,OUT046,3481.590503609943
FDA27,OUT019,2140.3603264925623
FDK41,OUT019,-575.9214114601345
NCH42,OUT046,3667.521917800186
FDG29,OUT045,631.4886090662912
FDW15,OUT018,2169.1342843681196
FDD28,OUT018,679.3273836434819
FDQ37,OUT049,3125.1398757482384
FDC23,OUT035,2969.5698037239345
FDV13,OUT035,1619.3225753218285
FDK33,OUT046,3407.276039058939
FDO33,OUT013,1832.07188398586
FDN21,OUT017,2704.110952995601
NCW06,OUT027,4467.539972316052
FDI38,OUT035,3466.163461825825
FDC21,OUT027,3264.8592313574627
NCS05,OUT046,2144.2408139925974
NCN53,OUT049,689.2412234548829
FDV40,OUT010,-700.7621069335291
FDG60,OUT017,3824.7979684148013
NCY30,OUT027,4325.2204782225745
FDM40,OUT045,2136.0573462936445
NCO30,OUT046,2937.330870409103
FDK10,OUT046,2973.0374304297293
FDM36,OUT045,2731.391334103435
FDN10,OUT013,1916.1990320582845
FDM46,OUT018,1202.6111474225181
FDX50,OUT049,1765.1030468853278
FDP33,OUT045,3936.413616499558
FDO12,OUT045,3047.9455366839684
FDC28,OUT013,1784.8024768448522
FDO31,OUT045,1343.1343586575094
FDX45,OUT035,2542.4078975000593
FDV21,OUT049,2025.3709289098333
FDH04,OUT049,1561.1195250281162
NCG54,OUT013,2682.833230009579
FDO13,OUT046,2650.6400792932545
FDA09,OUT027,4313.125127982901
FDC38,OUT017,2286.178894359822
NCO42,OUT046,2316.5010752947273
FDL45,OUT049,2034.5340492308897
NCK31,OUT013,892.7738705365628
FDM39,OUT017,2951.3860546619544
FDC22,OUT010,1031.5845742599922
FDF46,OUT046,1853.4096560893522
FDQ37,OUT045,2983.506113680618
FDH41,OUT010,1426.9576499086397
FDQ04,OUT046,701.2460280790401
NCQ02,OUT027,4433.604795650521
FDJ57,OUT027,4671.27729594805
NCE07,OUT049,2277.1441084744583
FDE56,OUT013,1069.9509937782568
FDI20,OUT049,3408.650132790266
FDK36,OUT018,568.2228820950259
FDP08,OUT027,4553.1560980841605
FDF44,OUT017,2317.665703144361
NCU53,OUT017,2804.0656362964364
FDF47,OUT035,3669.347250369319
FDS55,OUT010,496.4980951659818
FDZ52,OUT010,-220.5196758080274
FDL04,OUT018,1376.0869439672388
NCM26,OUT035,2519.9388678069226
FDX43,OUT049,2779.204804115536
FDP52,OUT049,3665.535285055812
DRK49,OUT045,590.1740029730572
FDE38,OUT013,2698.2015186200297
DRF13,OUT035,2399.996058661869
FDK41,OUT010,-599.3450124166557
FDJ04,OUT027,3328.630489936855
FDZ44,OUT018,1668.7107060901617
FDS11,OUT013,3656.447594830155
FDA55,OUT049,3683.1883761559147
NCW53,OUT046,3089.423063504815
FDB49,OUT027,3123.667908782416
FDD23,OUT017,3206.331517294355
NCV42,OUT045,1684.2606081782724
NCZ29,OUT018,1755.4501346910401
FDQ26,OUT013,993.5888125922356
FDV08,OUT017,843.4883753152244
FDC53,OUT049,1655.591648952628
FDV58,OUT010,1138.3539620494703
NCP02,OUT019,-965.1423922209942
DRI37,OUT045,840.7107222844352
FDQ12,OUT049,3691.6381912505894
FDE33,OUT046,1373.2964631194482
FDX27,OUT045,1459.9795416506386
FDM22,OUT017,1042.7136812420358
NCH30,OUT019,-112.74869456866872
FDC04,OUT017,3926.840972305363
FDO38,OUT046,1414.6704926824168
FDV52,OUT027,3326.798928634671
FDB32,OUT013,1601.0024934174144
FDV43,OUT018,531.5292150476744
FDI24,OUT018,2552.5468723151716
FDR40,OUT017,1506.9158351502556
FDW02,OUT049,2062.5246206627926
FDE44,OUT049,829.0462784285046
FDL38,OUT046,1581.455040692308
NCT54,OUT010,-369.5839436403912
DRJ39,OUT010,1529.908273525667
FDW55,OUT049,4066.5164499766543
DRF13,OUT019,395.64812564253225
NCW17,OUT049,2126.3946922221803
FDP13,OUT035,835.7637711243879
FDS08,OUT018,2533.6953568881727
NCP17,OUT035,1135.557198531751
NCO53,OUT035,2990.1056732140714
FDH19,OUT045,2757.4482648219855
FDJ04,OUT017,2015.8139845699043
FDG10,OUT049,1048.9533289500978
FDA40,OUT010,-500.8496663666883
FDI53,OUT045,2512.3557910956006
FDU09,OUT010,-951.8173913253268
FDK60,OUT045,1559.780154588836
FDR43,OUT017,740.7975768831966
FDW22,OUT017,3670.1937418134476
DRP47,OUT010,2025.060811824209
DRG48,OUT010,410.80121021566447
FDA14,OUT035,2388.0905817554594
FDU49,OUT013,1430.2784377610078
FDK28,OUT045,3971.727957467403
FDT19,OUT046,2860.3168356512906
NCQ42,OUT045,1912.4233827793796
FDD03,OUT045,3600.0647730158526
NCM53,OUT013,1764.6792647921538
NCX53,OUT045,2189.2739006034826
FDV14,OUT027,2808.742721898234
NCZ54,OUT017,2667.6570479682123
FDB39,OUT013,919.0675097842905
DRC24,OUT046,2477.0519479807845
FDY36,OUT013,1259.6446865066973
FDN01,OUT035,2935.0556290289824
DRH25,OUT046,911.3367825606983
FDV08,OUT046,841.438133436226
NCP53,OUT049,3824.922923910577
FDU52,OUT010,583.9685890784167
NCI42,OUT045,3194.082671334996
FDZ14,OUT035,2039.318738248723
FDF11,OUT046,3937.63346539317
FDQ13,OUT018,1160.3651524628367
FDO32,OUT010,-1129.04346678195
DRJ37,OUT018,2142.4934833619627
FDY43,OUT046,2742.620706571295
NCT41,OUT017,2574.395979253153
NCV17,OUT045,2065.9767079282465
FDM04,OUT027,2356.6275883604685
DRB48,OUT018,405.46984677512955
FDM24,OUT013,2509.680399768098
FDT37,OUT049,4098.588140255088
NCO05,OUT010,-344.6448788300622
FDL13,OUT046,3802.087039940714
FDL15,OUT017,2582.570407687919
FDB11,OUT018,3286.531568698061
FDL14,OUT019,568.3676976897987
FDY10,OUT019,-64.21537502149295
FDJ40,OUT049,1853.1736377924244
NCW18,OUT046,3727.4170152420265
NCY06,OUT013,2059.5199584678776
DRE13,OUT018,1104.5120078264445
FDA26,OUT045,3380.4718095275457
NCE19,OUT010,-1088.1938706371147
FDE33,OUT035,1481.090352092593
DRL59,OUT027,2346.4257618764386
FDY07,OUT046,865.6925047086115
FDF57,OUT018,2518.025972723175
FDM58,OUT035,1897.585280051746
FDP26,OUT027,3098.427999653446
FDY32,OUT046,2688.0251751521428
FDD51,OUT010,-1131.7474145893939
FDU22,OUT018,1622.1990989423357
FDZ49,OUT018,3287.700831338021
NCI42,OUT017,3414.0037844154576
FDT04,OUT027,2060.2368845667224
NCU41,OUT045,2951.6336892842373
FDS56,OUT045,4178.5348150967475
NCN42,OUT017,2471.15770401631
FDK34,OUT046,3813.585575704259
FDB03,OUT017,3911.157385671235
DRJ25,OUT035,868.1839611882315
FDT25,OUT027,3462.635104437126
FDN20,OUT013,2716.6504897927225
FDP09,OUT013,3405.189022488543
FDM20,OUT019,1986.796272857784
NCG55,OUT046,1852.3154076914216
NCP14,OUT045,1572.1859133191756
NCH06,OUT046,3888.4644839054818
FDV52,OUT013,1912.7263303675136
NCL07,OUT035,774.465490149043
DRJ11,OUT027,4469.677003711928
DRO59,OUT013,1256.2322197343601
FDW15,OUT010,485.5693053702562
NCQ30,OUT035,1981.9843840406975
NCN54,OUT019,-689.9383891892649
FDY01,OUT027,3354.2950295322516
FDX39,OUT035,3517.8601182459824
FDH53,OUT027,2822.5808482284774
FDA57,OUT035,799.0952234185243
NCC07,OUT010,-219.10430931666633
FDU28,OUT013,3018.7693508183584
FDK36,OUT010,-1071.9789251512557
FDR36,OUT018,492.81936295112246
NCQ17,OUT035,2535.393266527928
FDS28,OUT019,-979.4532513463055
FDE08,OUT045,2338.2952234777185
FDU22,OUT046,1955.3796908225486
FDG41,OUT045,1718.5298448038375
FDO31,OUT010,-550.5336060711998
FDM21,OUT019,2133.8913072597206
FDU40,OUT017,3171.6727449176396
FDV36,OUT018,1753.1032237095642
FDT10,OUT027,2463.8824215667555
FDX38,OUT045,750.214175294197
NCU30,OUT027,4071.3076541921037
NCV06,OUT049,3092.6468234533677
FDT16,OUT035,4267.389593777771
NCP41,OUT027,3195.314316399177
FDZ56,OUT017,2867.880578310258
FDC22,OUT035,3157.1365669374645
FDU10,OUT035,792.5258285380696
FDS46,OUT045,1859.4408816039213
FDO08,OUT049,2772.552797604236
NCV42,OUT018,1465.7126863426092
FDP33,OUT035,4088.7598081580945
FDJ12,OUT046,3372.945190910672
FDH04,OUT045,1417.940510773944
NCU54,OUT013,3295.6242452676233
FDO36,OUT010,939.9281030165002
FDT37,OUT027,5520.234790327071
FDD14,OUT010,1005.4298455239041
FDA16,OUT013,3502.671227840867
NCS42,OUT019,-448.15334219711076
FDP10,OUT019,-262.8680820404843
FDQ28,OUT049,2506.1126432053134
FDK57,OUT010,28.1814567304682
FDK02,OUT013,1941.0397007950087
FDW47,OUT018,1675.6926551903598
NCC42,OUT018,1946.392427404251
FDQ37,OUT018,2797.608241199472
FDL40,OUT046,1570.4785656433378
DRE13,OUT010,-487.85548566424404
FDQ34,OUT027,3093.69135172978
NCB54,OUT046,2099.592584423255
FDS48,OUT049,2452.47973208646
FDO15,OUT045,1178.3146551719547
NCT30,OUT013,759.7040726907435
FDU49,OUT027,2916.753049686158
FDE21,OUT046,1940.1201693751937
FDS49,OUT019,-605.918983104566
FDT38,OUT027,2796.5563322898815
FDZ01,OUT045,1674.5608359517646
FDC41,OUT035,1289.6199414128641
DRG13,OUT010,625.1640088470886
NCZ42,OUT018,3446.6068073873466
NCM07,OUT045,1307.171274165259
NCV17,OUT018,1823.8444167363632
DRK39,OUT035,1418.4484184857283
FDS37,OUT018,1603.11376079201
FDV12,OUT019,-294.47472848021425
NCG19,OUT018,3386.725251690077
FDS51,OUT013,1073.3937275811186
NCO14,OUT046,751.5874911342689
FDC38,OUT046,2198.1151394028857
FDN15,OUT046,2308.7367288124806
NCH42,OUT013,3613.5646124818595
FDQ22,OUT046,692.740650110034
FDC05,OUT013,3133.129972986382
FDZ31,OUT013,3135.2181255410687
DRJ23,OUT049,3074.739145276835
FDC52,OUT035,2533.0461470162845
DRD12,OUT010,-497.92657888503163
FDV55,OUT017,2500.1410433262936
FDD32,OUT046,1455.543073527704
FDR01,OUT049,3211.034113110145
FDY08,OUT019,351.31488655900466
FDQ45,OUT045,2931.1982228551788
DRN11,OUT027,3730.97702081225
NCS05,OUT018,1877.7201531612227
FDY32,OUT035,2705.547792241312
NCD31,OUT045,2542.879532931707
NCE06,OUT049,2582.3779547992017
NCP14,OUT046,1655.660923392381
NCF18,OUT019,1081.3283086346055
FDF14,OUT018,2175.615935121954
FDB22,OUT017,2590.80143822002
NCH54,OUT049,2550.251184917055
FDU27,OUT035,935.0989780196396
FDS58,OUT027,4028.157369158085
NCU29,OUT035,2409.047271176023
FDJ57,OUT013,3230.9818440650124
FDL56,OUT049,1467.7997889803955
FDH60,OUT035,3235.345744193706
FDN24,OUT018,603.2681446783245
FDD02,OUT017,2116.5420232889883
FDP15,OUT017,4212.390251612858
FDB28,OUT027,4501.072106245076
DRC49,OUT045,2222.388956198469
NCG30,OUT018,1647.2694415705919
FDJ14,OUT049,1315.8827975703898
FDL52,OUT045,597.7545159250003
NCG19,OUT027,5087.716956264892
NCN41,OUT035,2071.107608490609
FDW22,OUT013,3612.062177563799
FDI02,OUT013,1886.9256984166277
FDV51,OUT045,2574.968702138969
FDV48,OUT046,1394.3396695296688
NCL17,OUT019,340.6285306322243
FDP46,OUT045,1364.9856217864872
FDU10,OUT045,595.0711389879289
FDT37,OUT010,2170.9613121738803
FDI27,OUT035,893.7410514823423
FDN51,OUT046,4228.59277822265
FDW07,OUT035,1563.7050070156547
FDN45,OUT049,3562.1767928015906
DRN37,OUT027,4083.155989433013
DRF48,OUT049,3018.2769864820584
FDP38,OUT019,-1003.5202531347604
NCX18,OUT027,4537.6421573177795
FDK45,OUT018,1765.278155236083
FDZ37,OUT049,1541.2734173024364
FDS50,OUT018,3223.454013101713
NCR54,OUT018,2779.6407601722312
NCS17,OUT035,1608.3343746240716
FDV31,OUT046,2901.0984852176334
DRE27,OUT017,1633.7815556349233
FDN60,OUT013,2563.350885776599
FDK26,OUT013,3053.178589639603
FDX37,OUT018,1336.5028858135047
FDW31,OUT046,3264.139572812026
FDX26,OUT018,2592.4598722040682
DRL49,OUT019,346.2107279948541
FDU49,OUT017,1622.1978891917242
FDY58,OUT046,3664.7535958553635
FDN03,OUT045,3927.4058555869124
NCV06,OUT010,1127.1039029185777
FDH53,OUT045,1310.7865612075402
FDG31,OUT018,817.4031745189423
NCC06,OUT045,1976.9869281795545
FDS13,OUT049,4261.610356496385
FDP16,OUT035,3975.1679894018307
FDA35,OUT013,2017.858165183803
DRP47,OUT018,3708.943590578856
FDY28,OUT010,1534.2403020344645
FDY20,OUT035,1640.8810654103145
NCH30,OUT017,1893.690338807195
NCR29,OUT019,-967.406735053577
NCP05,OUT013,2425.652201514182
NCF30,OUT019,26.17644733742054
FDA08,OUT035,2828.8377177723305
FDN51,OUT027,5515.690929112869
FDH12,OUT046,1766.459266222475
FDY39,OUT017,3087.8154721880856
NCO53,OUT045,2809.107833571921
FDB40,OUT046,2390.966572808713
FDH02,OUT049,1590.0630873210175
FDY11,OUT027,2558.6675638325105
FDQ09,OUT019,-82.03351946231851
FDP16,OUT013,3914.5893084941054
NCF55,OUT018,291.248011010146
FDY09,OUT027,4259.682138818229
FDY39,OUT045,2883.499680956127
NCU53,OUT049,2660.4352010139264
NCT41,OUT049,2466.581129471684
FDJ45,OUT046,846.5772725947609
FDR28,OUT013,2659.1251120368834
FDN08,OUT013,2007.022244282547
FDJ07,OUT049,1914.1884003095183
FDZ09,OUT027,4045.3501975188556
FDQ14,OUT017,2505.5120112543955
FDY12,OUT027,2208.9010217961186
FDK57,OUT046,1973.3131694776966
FDD20,OUT049,2078.695146954662
FDS36,OUT018,1565.674336496595
FDI40,OUT049,1702.4937025567779
FDJ40,OUT045,1734.8927989914373
FDE08,OUT013,2412.9164341995784
DRK01,OUT013,1560.002706116822
FDC58,OUT049,780.8643288501626
FDE50,OUT046,3125.9283872420056
FDX48,OUT035,2582.4456053136237
DRM35,OUT018,2553.420329312241
FDG41,OUT013,1797.8442297268339
FDB52,OUT046,4056.559860950205
FDV19,OUT045,2547.7035228619643
DRG48,OUT017,2443.6095591333287
FDI26,OUT013,2935.6901411641447
FDU11,OUT019,31.789077425695723
FDF59,OUT019,172.37291658535833
FDR07,OUT049,1642.2607435197278
NCE06,OUT017,2676.1401367590006
FDE10,OUT046,2199.4516374136438
NCO55,OUT046,1771.9255647460086
FDZ13,OUT013,974.7660568808496
FDT50,OUT017,1595.4192472680006
FDH12,OUT010,-223.67695437479415
FDD21,OUT045,1895.4029783105943
NCM05,OUT013,4178.901646884115
FDK04,OUT013,1005.3991951502103
FDN33,OUT017,1614.298361415582
NCM18,OUT010,-928.91342525043
DRC25,OUT049,1421.7082689070521
FDT47,OUT017,1765.2550416489103
FDD45,OUT027,3017.3769767589984
NCD07,OUT018,1524.3946239444776
NCY54,OUT010,757.6281154640747
FDL12,OUT049,1078.68068712666
FDL02,OUT017,1892.2250695070543
FDC60,OUT035,1593.54356273156
FDR37,OUT017,3065.679893105873
FDY16,OUT017,3106.0303672165755
FDU26,OUT045,1876.4828778878436
FDN24,OUT013,865.7728282970784
FDH44,OUT013,2492.1459065430536
FDE23,OUT010,-1061.9839668789646
FDW60,OUT017,3001.1495870814833
FDQ55,OUT049,2010.6713423909969
FDV32,OUT027,2496.6368197557895
FDV03,OUT010,569.6254797662114
FDY14,OUT010,2240.836054990854
NCL55,OUT027,5430.651044953251
DRF25,OUT017,783.3185088141036
FDX03,OUT046,844.1271197824099
FDF40,OUT045,3864.362916537866
FDX24,OUT010,-366.5640775017964
FDA25,OUT049,1777.4494382366684
FDH21,OUT018,2449.579104689765
FDB47,OUT010,1405.9831662002543
FDT34,OUT019,-269.88490579652716
FDS39,OUT010,402.80739068312687
NCU05,OUT046,1319.2513468360557
FDE02,OUT049,1577.9945871975651
FDL25,OUT035,1611.011161440896
FDC50,OUT049,1576.6515679346921
FDZ32,OUT049,1853.4836605173477
FDV14,OUT045,1312.7706692698994
FDR07,OUT045,1528.6452866102918
